Team,G,Date,Opp,W/L,TmPts,OppPts,PCT
Thunder,27.0,2022-12-12,DAL,L,114,121,0.4074074074074074
Thunder,28.0,2022-12-14,MIA,L,108,110,0.39285714285714285
Thunder,29.0,2022-12-16,MIN,L,110,112,0.3793103448275862
Thunder,30.0,2022-12-17,MEM,W,115,109,0.4
Thunder,31.0,2022-12-19,POR,W,123,121,0.41935483870967744
Thunder,32.0,2022-12-21,POR,W,101,98,0.4375
Thunder,33.0,2022-12-23,NOP,L,125,128,0.42424242424242425
Thunder,34.0,2022-12-27,SAS,W,130,114,0.4411764705882353
Thunder,35.0,2022-12-29,CHO,L,113,121,0.42857142857142855
Thunder,36.0,2022-12-31,PHI,L,96,115,0.4166666666666667
Thunder,37.0,2023-01-03,BOS,W,150,117,0.43243243243243246
Thunder,38.0,2023-01-04,ORL,L,115,126,0.42105263157894735
Thunder,39.0,2023-01-06,WAS,W,127,110,0.4358974358974359
Thunder,40.0,2023-01-08,DAL,W,120,109,0.45
Thunder,41.0,2023-01-10,MIA,L,111,112,0.43902439024390244
Thunder,42.0,2023-01-12,PHI,W,133,114,0.4523809523809524
Thunder,43.0,2023-01-13,CHI,W,124,110,0.46511627906976744
Thunder,44.0,2023-01-15,BRK,W,112,102,0.4772727272727273
Thunder,45.0,2023-01-18,IND,W,126,106,0.4888888888888889
Thunder,46.0,2023-01-20,SAC,L,113,118,0.4782608695652174
Thunder,47.0,2023-01-22,DEN,W,101,99,0.48936170212765956
Thunder,48.0,2023-01-25,ATL,L,132,137,0.4791666666666667
Thunder,49.0,2023-01-27,CLE,W,112,100,0.4897959183673469
Thunder,50.0,2023-01-30,GSW,L,120,128,0.48
Thunder,51.0,2023-02-01,HOU,L,106,112,0.47058823529411764
Thunder,52.0,2023-02-04,HOU,W,153,121,0.4807692307692308
Thunder,53.0,2023-02-06,GSW,L,114,141,0.4716981132075472
Thunder,54.0,2023-02-07,LAL,W,133,130,0.48148148148148145
Thunder,55.0,2023-02-10,POR,W,138,129,0.4909090909090909
Thunder,56.0,2023-02-13,NOP,L,100,103,0.48214285714285715
Thunder,57.0,2023-02-15,HOU,W,133,96,0.49122807017543857
Thunder,58.0,2023-02-23,UTA,L,119,120,0.4827586206896552
Thunder,59.0,2023-02-24,PHO,L,115,124,0.4745762711864407
Thunder,60.0,2023-02-26,SAC,L,115,124,0.4666666666666667
Thunder,61.0,2023-02-28,SAC,L,117,123,0.45901639344262296
Thunder,62.0,2023-03-01,LAL,L,117,123,0.45161290322580644
Thunder,63.0,2023-03-03,UTA,W,130,103,0.4603174603174603
Thunder,64.0,2023-03-05,UTA,W,129,119,0.46875
Thunder,65.0,2023-03-07,GSW,W,137,128,0.47692307692307695
Thunder,66.0,2023-03-08,PHO,L,101,132,0.4696969696969697
Thunder,67.0,2023-03-11,NOP,W,110,96,0.47761194029850745
Thunder,68.0,2023-03-12,SAS,W,102,90,0.4852941176470588
Thunder,69.0,2023-03-14,BRK,W,121,107,0.4927536231884058
Thunder,70.0,2023-03-16,TOR,L,111,128,0.4857142857142857
Thunder,71.0,2023-03-19,PHO,W,124,120,0.49295774647887325
Thunder,72.0,2023-03-21,LAC,W,101,100,0.5
Thunder,73.0,2023-03-23,LAC,L,105,127,0.4931506849315068
Thunder,74.0,2023-03-24,LAL,L,111,116,0.4864864864864865
Thunder,75.0,2023-03-26,POR,W,118,112,0.49333333333333335
Thunder,76.0,2023-03-28,CHO,L,134,137,0.4868421052631579
Thunder,77.0,2023-03-29,DET,W,107,106,0.4935064935064935
Thunder,78.0,2023-03-31,IND,L,117,121,0.48717948717948717
Thunder,79.0,2023-04-02,PHO,L,118,128,0.4810126582278481
Thunder,80.0,2023-04-04,GSW,L,125,136,0.475
Thunder,81.0,2023-04-06,UTA,W,114,98,0.48148148148148145
Thunder,82.0,2023-04-09,MEM,W,115,100,0.4878048780487805
Mavericks,1.0,2022-10-19,PHO,L,105,107,0.0
Mavericks,2.0,2022-10-22,MEM,W,137,96,0.5
Mavericks,3.0,2022-10-25,NOP,L,111,113,0.3333333333333333
Mavericks,4.0,2022-10-27,BRK,W,129,125,0.5
Mavericks,5.0,2022-10-29,OKC,L,111,117,0.4
Mavericks,6.0,2022-10-30,ORL,W,114,105,0.5
Mavericks,7.0,2022-11-02,UTA,W,103,100,0.5714285714285714
Mavericks,8.0,2022-11-04,TOR,W,111,110,0.625
Mavericks,9.0,2022-11-07,BRK,W,96,94,0.6666666666666666
Mavericks,10.0,2022-11-09,ORL,L,87,94,0.6
Mavericks,11.0,2022-11-10,WAS,L,105,113,0.5454545454545454
Mavericks,12.0,2022-11-12,POR,W,117,112,0.5833333333333334
Mavericks,13.0,2022-11-15,LAC,W,103,101,0.6153846153846154
Mavericks,14.0,2022-11-16,HOU,L,92,101,0.5714285714285714
Mavericks,15.0,2022-11-18,DEN,W,127,99,0.6
Mavericks,16.0,2022-11-20,DEN,L,97,98,0.5625
Mavericks,17.0,2022-11-23,BOS,L,112,125,0.5294117647058824
Mavericks,18.0,2022-11-26,TOR,L,100,105,0.5
Mavericks,19.0,2022-11-27,MIL,L,115,124,0.47368421052631576
Mavericks,20.0,2022-11-29,GSW,W,116,113,0.5
Mavericks,21.0,2022-12-01,DET,L,125,131,0.47619047619047616
Mavericks,22.0,2022-12-03,NYK,W,121,100,0.5
Mavericks,23.0,2022-12-05,PHO,W,130,111,0.5217391304347826
Mavericks,24.0,2022-12-06,DEN,W,116,115,0.5416666666666666
Mavericks,25.0,2022-12-09,MIL,L,105,106,0.52
Mavericks,26.0,2022-12-10,CHI,L,115,144,0.5
Mavericks,27.0,2022-12-12,OKC,W,121,114,0.5185185185185185
Mavericks,28.0,2022-12-14,CLE,L,90,105,0.5
Mavericks,29.0,2022-12-16,POR,W,130,110,0.5172413793103449
Mavericks,30.0,2022-12-17,CLE,L,99,100,0.5
Mavericks,31.0,2022-12-19,MIN,L,106,116,0.4838709677419355
Mavericks,32.0,2022-12-21,MIN,W,104,99,0.5
Mavericks,33.0,2022-12-23,HOU,W,112,106,0.5151515151515151
Mavericks,34.0,2022-12-25,LAL,W,124,115,0.5294117647058824
Mavericks,35.0,2022-12-27,NYK,W,126,121,0.5428571428571428
Mavericks,36.0,2022-12-29,HOU,W,129,114,0.5555555555555556
Mavericks,37.0,2022-12-31,SAS,W,126,125,0.5675675675675675
Mavericks,38.0,2023-01-02,HOU,W,111,106,0.5789473684210527
Mavericks,39.0,2023-01-05,BOS,L,95,124,0.5641025641025641
Mavericks,40.0,2023-01-07,NOP,W,127,117,0.575
Mavericks,41.0,2023-01-08,OKC,L,109,120,0.5609756097560976
Mavericks,42.0,2023-01-10,LAC,L,101,113,0.5476190476190477
Mavericks,43.0,2023-01-12,LAL,W,119,115,0.5581395348837209
Mavericks,44.0,2023-01-14,POR,L,119,136,0.5454545454545454
Mavericks,45.0,2023-01-15,POR,L,123,140,0.5333333333333333
Mavericks,46.0,2023-01-18,ATL,L,122,130,0.5217391304347826
Mavericks,47.0,2023-01-20,MIA,W,115,90,0.5319148936170213
Mavericks,48.0,2023-01-22,LAC,L,98,112,0.5208333333333334
Mavericks,49.0,2023-01-24,WAS,L,126,127,0.5102040816326531
Mavericks,50.0,2023-01-26,PHO,W,99,95,0.52
Mavericks,51.0,2023-01-28,UTA,L,100,108,0.5098039215686274
Mavericks,52.0,2023-01-30,DET,W,111,105,0.5192307692307693
Mavericks,53.0,2023-02-02,NOP,W,111,106,0.5283018867924528
Mavericks,54.0,2023-02-04,GSW,L,113,119,0.5185185185185185
Mavericks,55.0,2023-02-06,UTA,W,124,111,0.5272727272727272
Mavericks,56.0,2023-02-08,LAC,W,110,104,0.5357142857142857
Mavericks,57.0,2023-02-10,SAC,W,122,114,0.543859649122807
Mavericks,58.0,2023-02-11,SAC,L,128,133,0.5344827586206896
Mavericks,59.0,2023-02-13,MIN,L,121,124,0.5254237288135594
Mavericks,60.0,2023-02-15,DEN,L,109,118,0.5166666666666667
Mavericks,61.0,2023-02-23,SAS,W,142,116,0.5245901639344263
Mavericks,62.0,2023-02-26,LAL,L,108,111,0.5161290322580645
Mavericks,63.0,2023-02-28,IND,L,122,124,0.5079365079365079
Mavericks,64.0,2023-03-02,PHI,W,133,126,0.515625
Mavericks,65.0,2023-03-05,PHO,L,126,130,0.5076923076923077
Mavericks,66.0,2023-03-07,UTA,W,120,116,0.5151515151515151
Mavericks,67.0,2023-03-08,NOP,L,106,113,0.5074626865671642
Mavericks,68.0,2023-03-11,MEM,L,108,112,0.5
Mavericks,69.0,2023-03-13,MEM,L,88,104,0.4927536231884058
Mavericks,70.0,2023-03-15,SAS,W,137,128,0.5
Mavericks,71.0,2023-03-17,LAL,W,111,110,0.5070422535211268
Mavericks,72.0,2023-03-20,MEM,L,108,112,0.5
Mavericks,73.0,2023-03-22,GSW,L,125,127,0.4931506849315068
Mavericks,74.0,2023-03-24,CHO,L,109,117,0.4864864864864865
Mavericks,75.0,2023-03-26,CHO,L,104,110,0.48
Mavericks,76.0,2023-03-27,IND,W,127,104,0.4868421052631579
Mavericks,77.0,2023-03-29,PHI,L,108,116,0.4805194805194805
Mavericks,78.0,2023-04-01,MIA,L,122,129,0.47435897435897434
Mavericks,79.0,2023-04-02,ATL,L,130,132,0.46835443037974683
Mavericks,80.0,2023-04-05,SAC,W,123,119,0.475
Mavericks,81.0,2023-04-07,CHI,L,112,115,0.4691358024691358
Mavericks,82.0,2023-04-09,SAS,L,117,138,0.4634146341463415
Jazz,1.0,2022-10-19,DEN,W,123,102,1.0
Jazz,2.0,2022-10-21,MIN,W,132,126,1.0
Jazz,3.0,2022-10-23,NOP,W,122,121,1.0
Jazz,4.0,2022-10-24,HOU,L,108,114,0.75
Jazz,5.0,2022-10-26,HOU,W,109,101,0.8
Jazz,6.0,2022-10-28,DEN,L,101,117,0.6666666666666666
Jazz,7.0,2022-10-29,MEM,W,124,123,0.7142857142857143
Jazz,8.0,2022-10-31,MEM,W,121,105,0.75
Jazz,9.0,2022-11-02,DAL,L,100,103,0.6666666666666666
Jazz,10.0,2022-11-04,LAL,W,130,116,0.7
Jazz,11.0,2022-11-06,LAC,W,110,102,0.7272727272727273
Jazz,12.0,2022-11-07,LAL,W,139,116,0.75
Jazz,13.0,2022-11-09,ATL,W,125,119,0.7692307692307693
Jazz,14.0,2022-11-12,WAS,L,112,121,0.7142857142857143
Jazz,15.0,2022-11-13,PHI,L,98,105,0.6666666666666666
Jazz,16.0,2022-11-15,NYK,L,111,118,0.625
Jazz,17.0,2022-11-18,PHO,W,134,133,0.6470588235294118
Jazz,18.0,2022-11-19,POR,W,118,113,0.6666666666666666
Jazz,19.0,2022-11-21,LAC,L,114,121,0.631578947368421
Jazz,20.0,2022-11-23,DET,L,116,125,0.6
Jazz,21.0,2022-11-25,GSW,L,118,129,0.5714285714285714
Jazz,22.0,2022-11-26,PHO,L,112,113,0.5454545454545454
Jazz,23.0,2022-11-28,CHI,L,107,114,0.5217391304347826
Jazz,24.0,2022-11-30,LAC,W,125,112,0.5416666666666666
Jazz,25.0,2022-12-02,IND,W,139,119,0.56
Jazz,26.0,2022-12-03,POR,L,111,116,0.5384615384615384
Jazz,27.0,2022-12-07,GSW,W,124,123,0.5555555555555556
Jazz,28.0,2022-12-09,MIN,L,108,118,0.5357142857142857
Jazz,29.0,2022-12-10,DEN,L,110,115,0.5172413793103449
Jazz,30.0,2022-12-13,NOP,W,121,100,0.5333333333333333
Jazz,31.0,2022-12-15,NOP,W,132,129,0.5483870967741935
Jazz,32.0,2022-12-17,MIL,L,97,123,0.53125
Jazz,33.0,2022-12-19,CLE,L,99,122,0.5151515151515151
Jazz,34.0,2022-12-20,DET,W,126,111,0.5294117647058824
Jazz,35.0,2022-12-22,WAS,W,120,112,0.5428571428571428
Jazz,36.0,2022-12-26,SAS,L,122,126,0.5277777777777778
Jazz,37.0,2022-12-28,GSW,L,107,112,0.5135135135135135
Jazz,38.0,2022-12-30,SAC,L,125,126,0.5
Jazz,39.0,2022-12-31,MIA,L,123,126,0.48717948717948717
Jazz,40.0,2023-01-03,SAC,L,115,117,0.475
Jazz,41.0,2023-01-05,HOU,W,131,114,0.4878048780487805
Jazz,42.0,2023-01-07,CHI,L,118,126,0.47619047619047616
Jazz,43.0,2023-01-08,MEM,L,118,123,0.46511627906976744
Jazz,44.0,2023-01-10,CLE,W,116,114,0.4772727272727273
Jazz,45.0,2023-01-13,ORL,W,112,108,0.4888888888888889
Jazz,46.0,2023-01-14,PHI,L,117,118,0.4782608695652174
Jazz,47.0,2023-01-16,MIN,W,126,125,0.48936170212765956
Jazz,48.0,2023-01-18,LAC,W,126,103,0.5
Jazz,49.0,2023-01-20,BRK,L,106,117,0.4897959183673469
Jazz,50.0,2023-01-23,CHO,W,120,102,0.5
Jazz,51.0,2023-01-25,POR,L,124,134,0.49019607843137253
Jazz,52.0,2023-01-28,DAL,W,108,100,0.5
Jazz,53.0,2023-02-01,TOR,W,131,128,0.5094339622641509
Jazz,54.0,2023-02-03,ATL,L,108,115,0.5
Jazz,55.0,2023-02-06,DAL,L,111,124,0.4909090909090909
Jazz,56.0,2023-02-08,MIN,L,118,143,0.48214285714285715
Jazz,57.0,2023-02-10,TOR,W,122,116,0.49122807017543857
Jazz,58.0,2023-02-11,NYK,L,120,126,0.4827586206896552
Jazz,59.0,2023-02-13,IND,W,123,117,0.4915254237288136
Jazz,60.0,2023-02-15,MEM,L,111,117,0.48333333333333334
Jazz,61.0,2023-02-23,OKC,W,120,119,0.4918032786885246
Jazz,62.0,2023-02-25,SAS,W,118,102,0.5
Jazz,63.0,2023-02-28,SAS,L,94,102,0.49206349206349204
Jazz,64.0,2023-03-03,OKC,L,103,130,0.484375
Jazz,65.0,2023-03-05,OKC,L,119,129,0.47692307692307695
Jazz,66.0,2023-03-07,DAL,L,116,120,0.4696969696969697
Jazz,67.0,2023-03-09,ORL,W,131,124,0.47761194029850745
Jazz,68.0,2023-03-11,CHO,W,119,111,0.4852941176470588
Jazz,69.0,2023-03-13,MIA,L,115,119,0.4782608695652174
Jazz,70.0,2023-03-18,BOS,W,118,117,0.4857142857142857
Jazz,71.0,2023-03-20,SAC,W,128,120,0.49295774647887325
Jazz,72.0,2023-03-22,POR,L,115,127,0.4861111111111111
Jazz,73.0,2023-03-24,MIL,L,116,144,0.4794520547945205
Jazz,74.0,2023-03-25,SAC,L,113,121,0.47297297297297297
Jazz,75.0,2023-03-27,PHO,L,103,117,0.4666666666666667
Jazz,76.0,2023-03-29,SAS,W,128,117,0.47368421052631576
Jazz,77.0,2023-03-31,BOS,L,114,122,0.4675324675324675
Jazz,78.0,2023-04-02,BRK,L,110,111,0.46153846153846156
Jazz,79.0,2023-04-04,LAL,L,133,135,0.45569620253164556
Jazz,80.0,2023-04-06,OKC,L,98,114,0.45
Jazz,81.0,2023-04-08,DEN,W,118,114,0.4567901234567901
Jazz,82.0,2023-04-09,LAL,L,117,128,0.45121951219512196
Blazers,1.0,2022-10-19,SAC,W,115,108,1.0
Blazers,2.0,2022-10-21,PHO,W,113,111,1.0
Blazers,3.0,2022-10-23,LAL,W,106,104,1.0
Blazers,4.0,2022-10-24,DEN,W,135,110,1.0
Blazers,5.0,2022-10-26,MIA,L,98,119,0.8
Blazers,6.0,2022-10-28,HOU,W,125,111,0.8333333333333334
Blazers,7.0,2022-11-02,MEM,L,106,111,0.7142857142857143
Blazers,8.0,2022-11-04,PHO,W,108,106,0.75
Blazers,9.0,2022-11-05,PHO,L,82,102,0.6666666666666666
Blazers,10.0,2022-11-07,MIA,W,110,107,0.7
Blazers,11.0,2022-11-09,CHO,W,105,95,0.7272727272727273
Blazers,12.0,2022-11-10,NOP,W,106,95,0.75
Blazers,13.0,2022-11-12,DAL,L,112,117,0.6923076923076923
Blazers,14.0,2022-11-15,SAS,W,117,110,0.7142857142857143
Blazers,15.0,2022-11-17,BRK,L,107,109,0.6666666666666666
Blazers,16.0,2022-11-19,UTA,L,113,118,0.625
Blazers,17.0,2022-11-21,MIL,L,111,119,0.5882352941176471
Blazers,18.0,2022-11-23,CLE,L,96,114,0.5555555555555556
Blazers,19.0,2022-11-25,NYK,W,132,129,0.5789473684210527
Blazers,20.0,2022-11-27,BRK,L,97,111,0.55
Blazers,21.0,2022-11-29,LAC,L,112,118,0.5238095238095238
Blazers,22.0,2022-11-30,LAL,L,109,128,0.5
Blazers,23.0,2022-12-03,UTA,W,116,111,0.5217391304347826
Blazers,24.0,2022-12-04,IND,W,116,100,0.5416666666666666
Blazers,25.0,2022-12-08,DEN,L,120,121,0.52
Blazers,26.0,2022-12-10,MIN,W,124,118,0.5384615384615384
Blazers,27.0,2022-12-12,MIN,W,133,112,0.5555555555555556
Blazers,28.0,2022-12-14,SAS,W,128,112,0.5714285714285714
Blazers,29.0,2022-12-16,DAL,L,110,130,0.5517241379310345
Blazers,30.0,2022-12-17,HOU,W,107,95,0.5666666666666667
Blazers,31.0,2022-12-19,OKC,L,121,123,0.5483870967741935
Blazers,32.0,2022-12-21,OKC,L,98,101,0.53125
Blazers,33.0,2022-12-23,DEN,L,107,120,0.5151515151515151
Blazers,34.0,2022-12-26,CHO,W,124,113,0.5294117647058824
Blazers,35.0,2022-12-30,GSW,L,112,118,0.5142857142857142
Blazers,36.0,2023-01-02,DET,W,135,106,0.5277777777777778
Blazers,37.0,2023-01-04,MIN,L,106,113,0.5135135135135135
Blazers,38.0,2023-01-06,IND,L,99,108,0.5
Blazers,39.0,2023-01-08,TOR,L,105,117,0.48717948717948717
Blazers,40.0,2023-01-10,ORL,L,106,109,0.475
Blazers,41.0,2023-01-12,CLE,L,113,119,0.4634146341463415
Blazers,42.0,2023-01-14,DAL,W,136,119,0.47619047619047616
Blazers,43.0,2023-01-15,DAL,W,140,123,0.4883720930232558
Blazers,44.0,2023-01-17,DEN,L,113,122,0.4772727272727273
Blazers,45.0,2023-01-19,PHI,L,95,105,0.4666666666666667
Blazers,46.0,2023-01-22,LAL,L,112,121,0.45652173913043476
Blazers,47.0,2023-01-23,SAS,W,147,127,0.46808510638297873
Blazers,48.0,2023-01-25,UTA,W,134,124,0.4791666666666667
Blazers,49.0,2023-01-28,TOR,L,105,123,0.46938775510204084
Blazers,50.0,2023-01-30,ATL,W,129,125,0.48
Blazers,51.0,2023-02-01,MEM,W,122,112,0.49019607843137253
Blazers,52.0,2023-02-03,WAS,W,124,116,0.5
Blazers,53.0,2023-02-04,CHI,L,121,129,0.49056603773584906
Blazers,54.0,2023-02-06,MIL,L,108,127,0.48148148148148145
Blazers,55.0,2023-02-08,GSW,W,125,122,0.4909090909090909
Blazers,56.0,2023-02-10,OKC,L,129,138,0.48214285714285715
Blazers,57.0,2023-02-13,LAL,W,127,115,0.49122807017543857
Blazers,58.0,2023-02-14,WAS,L,101,126,0.4827586206896552
Blazers,59.0,2023-02-23,SAC,L,116,133,0.4745762711864407
Blazers,60.0,2023-02-26,HOU,W,131,114,0.48333333333333334
Blazers,61.0,2023-02-28,GSW,L,105,123,0.47540983606557374
Blazers,62.0,2023-03-01,NOP,L,110,121,0.46774193548387094
Blazers,63.0,2023-03-03,ATL,L,111,129,0.4603174603174603
Blazers,64.0,2023-03-05,ORL,W,122,119,0.46875
Blazers,65.0,2023-03-06,DET,W,110,104,0.47692307692307695
Blazers,66.0,2023-03-08,BOS,L,93,115,0.4696969696969697
Blazers,67.0,2023-03-10,PHI,L,119,120,0.4626865671641791
Blazers,68.0,2023-03-12,NOP,L,110,127,0.45588235294117646
Blazers,69.0,2023-03-14,NYK,L,107,123,0.4492753623188406
Blazers,70.0,2023-03-17,BOS,L,112,126,0.44285714285714284
Blazers,71.0,2023-03-19,LAC,L,102,117,0.43661971830985913
Blazers,72.0,2023-03-22,UTA,W,127,115,0.4444444444444444
Blazers,73.0,2023-03-24,CHI,L,96,124,0.4383561643835616
Blazers,74.0,2023-03-26,OKC,L,112,118,0.43243243243243246
Blazers,75.0,2023-03-27,NOP,L,90,124,0.4266666666666667
Blazers,76.0,2023-03-29,SAC,L,80,120,0.42105263157894735
Blazers,77.0,2023-03-31,SAC,L,114,138,0.4155844155844156
Blazers,78.0,2023-04-02,MIN,W,107,105,0.4230769230769231
Blazers,79.0,2023-04-04,MEM,L,109,119,0.4177215189873418
Blazers,80.0,2023-04-06,SAS,L,127,129,0.4125
Blazers,81.0,2023-04-08,LAC,L,125,136,0.4074074074074074
Blazers,82.0,2023-04-09,GSW,L,101,157,0.4024390243902439
Rockets,1.0,2022-10-19,ATL,L,107,117,0.0
Rockets,2.0,2022-10-21,MEM,L,122,129,0.0
Rockets,3.0,2022-10-22,MIL,L,105,125,0.0
Rockets,4.0,2022-10-24,UTA,W,114,108,0.25
Rockets,5.0,2022-10-26,UTA,L,101,109,0.2
Rockets,6.0,2022-10-28,POR,L,111,125,0.16666666666666666
Rockets,7.0,2022-10-30,PHO,L,109,124,0.14285714285714285
Rockets,8.0,2022-10-31,LAC,L,93,95,0.125
Rockets,9.0,2022-11-02,LAC,L,101,109,0.1111111111111111
Rockets,10.0,2022-11-05,MIN,L,117,129,0.1
Rockets,11.0,2022-11-07,ORL,W,134,127,0.18181818181818182
Rockets,12.0,2022-11-09,TOR,L,109,116,0.16666666666666666
Rockets,13.0,2022-11-12,NOP,L,106,119,0.15384615384615385
Rockets,14.0,2022-11-14,LAC,L,106,122,0.14285714285714285
Rockets,15.0,2022-11-16,DAL,W,101,92,0.2
Rockets,16.0,2022-11-18,IND,L,91,99,0.1875
Rockets,17.0,2022-11-20,GSW,L,120,127,0.17647058823529413
Rockets,18.0,2022-11-25,ATL,W,128,122,0.2222222222222222
Rockets,19.0,2022-11-26,OKC,W,118,105,0.2631578947368421
Rockets,20.0,2022-11-28,DEN,L,113,129,0.25
Rockets,21.0,2022-11-30,DEN,L,100,120,0.23809523809523808
Rockets,22.0,2022-12-02,PHO,W,122,121,0.2727272727272727
Rockets,23.0,2022-12-03,GSW,L,101,120,0.2608695652173913
Rockets,24.0,2022-12-05,PHI,W,132,123,0.2916666666666667
Rockets,25.0,2022-12-08,SAS,L,109,118,0.28
Rockets,26.0,2022-12-11,MIL,W,97,92,0.3076923076923077
Rockets,27.0,2022-12-13,PHO,W,111,97,0.3333333333333333
Rockets,28.0,2022-12-15,MIA,L,108,111,0.32142857142857145
Rockets,29.0,2022-12-17,POR,L,95,107,0.3103448275862069
Rockets,30.0,2022-12-19,SAS,L,105,124,0.3
Rockets,31.0,2022-12-21,ORL,L,110,116,0.2903225806451613
Rockets,32.0,2022-12-23,DAL,L,106,112,0.28125
Rockets,33.0,2022-12-26,CHI,W,133,118,0.30303030303030304
Rockets,34.0,2022-12-27,BOS,L,102,126,0.29411764705882354
Rockets,35.0,2022-12-29,DAL,L,114,129,0.2857142857142857
Rockets,36.0,2022-12-31,NYK,L,88,108,0.2777777777777778
Rockets,37.0,2023-01-02,DAL,L,106,111,0.2702702702702703
Rockets,38.0,2023-01-04,NOP,L,108,119,0.2631578947368421
Rockets,39.0,2023-01-05,UTA,L,114,131,0.2564102564102564
Rockets,40.0,2023-01-08,MIN,L,96,104,0.25
Rockets,41.0,2023-01-11,SAC,L,115,135,0.24390243902439024
Rockets,42.0,2023-01-13,SAC,L,114,139,0.23809523809523808
Rockets,43.0,2023-01-15,LAC,L,100,121,0.23255813953488372
Rockets,44.0,2023-01-16,LAL,L,132,140,0.22727272727272727
Rockets,45.0,2023-01-18,CHO,L,117,122,0.2222222222222222
Rockets,46.0,2023-01-21,MIN,L,104,113,0.21739130434782608
Rockets,47.0,2023-01-23,MIN,W,119,114,0.23404255319148937
Rockets,48.0,2023-01-25,WAS,L,103,108,0.22916666666666666
Rockets,49.0,2023-01-26,CLE,L,95,113,0.22448979591836735
Rockets,50.0,2023-01-28,DET,W,117,114,0.24
Rockets,51.0,2023-02-01,OKC,W,112,106,0.2549019607843137
Rockets,52.0,2023-02-03,TOR,L,111,117,0.25
Rockets,53.0,2023-02-04,OKC,L,121,153,0.24528301886792453
Rockets,54.0,2023-02-06,SAC,L,120,140,0.24074074074074073
Rockets,55.0,2023-02-08,SAC,L,128,130,0.23636363636363636
Rockets,56.0,2023-02-10,MIA,L,95,97,0.23214285714285715
Rockets,57.0,2023-02-13,PHI,L,104,123,0.22807017543859648
Rockets,58.0,2023-02-15,OKC,L,96,133,0.22413793103448276
Rockets,59.0,2023-02-24,GSW,L,101,116,0.22033898305084745
Rockets,60.0,2023-02-26,POR,L,114,131,0.21666666666666667
Rockets,61.0,2023-02-28,DEN,L,112,133,0.21311475409836064
Rockets,62.0,2023-03-01,MEM,L,99,113,0.20967741935483872
Rockets,63.0,2023-03-04,SAS,W,122,110,0.2222222222222222
Rockets,64.0,2023-03-05,SAS,W,142,110,0.234375
Rockets,65.0,2023-03-07,BRK,L,96,118,0.23076923076923078
Rockets,66.0,2023-03-09,IND,L,125,134,0.22727272727272727
Rockets,67.0,2023-03-11,CHI,L,111,119,0.22388059701492538
Rockets,68.0,2023-03-13,BOS,W,111,109,0.23529411764705882
Rockets,69.0,2023-03-15,LAL,W,114,110,0.2463768115942029
Rockets,70.0,2023-03-17,NOP,W,114,112,0.2571428571428571
Rockets,71.0,2023-03-19,NOP,L,107,117,0.2535211267605634
Rockets,72.0,2023-03-20,GSW,L,108,121,0.25
Rockets,73.0,2023-03-22,MEM,L,125,130,0.2465753424657534
Rockets,74.0,2023-03-24,MEM,L,114,151,0.24324324324324326
Rockets,75.0,2023-03-26,CLE,L,91,108,0.24
Rockets,76.0,2023-03-27,NYK,L,115,137,0.23684210526315788
Rockets,77.0,2023-03-29,BRK,L,114,123,0.23376623376623376
Rockets,78.0,2023-03-31,DET,W,121,115,0.24358974358974358
Rockets,79.0,2023-04-02,LAL,L,109,134,0.24050632911392406
Rockets,80.0,2023-04-04,DEN,W,124,103,0.25
Rockets,81.0,2023-04-07,CHO,W,112,109,0.25925925925925924
Rockets,82.0,2023-04-09,WAS,W,114,109,0.2682926829268293
Spurs,1.0,2022-10-19,CHO,L,102,129,0.0
Spurs,2.0,2022-10-21,IND,W,137,134,0.5
Spurs,3.0,2022-10-22,PHI,W,114,105,0.6666666666666666
Spurs,4.0,2022-10-24,MIN,W,115,106,0.75
Spurs,5.0,2022-10-26,MIN,L,122,134,0.6
Spurs,6.0,2022-10-28,CHI,W,129,124,0.6666666666666666
Spurs,7.0,2022-10-30,MIN,W,107,98,0.7142857142857143
Spurs,8.0,2022-11-02,TOR,L,100,143,0.625
Spurs,9.0,2022-11-04,LAC,L,106,113,0.5555555555555556
Spurs,10.0,2022-11-05,DEN,L,101,126,0.5
Spurs,11.0,2022-11-07,DEN,L,109,115,0.45454545454545453
Spurs,12.0,2022-11-09,MEM,L,122,124,0.4166666666666667
Spurs,13.0,2022-11-11,MIL,W,111,93,0.46153846153846156
Spurs,14.0,2022-11-14,GSW,L,95,132,0.42857142857142855
Spurs,15.0,2022-11-15,POR,L,110,117,0.4
Spurs,16.0,2022-11-17,SAC,L,112,130,0.375
Spurs,17.0,2022-11-19,LAC,L,97,119,0.35294117647058826
Spurs,18.0,2022-11-20,LAL,L,92,123,0.3333333333333333
Spurs,19.0,2022-11-23,NOP,L,110,129,0.3157894736842105
Spurs,20.0,2022-11-25,LAL,L,94,105,0.3
Spurs,21.0,2022-11-26,LAL,L,138,143,0.2857142857142857
Spurs,22.0,2022-11-30,OKC,L,111,119,0.2727272727272727
Spurs,23.0,2022-12-02,NOP,L,99,117,0.2608695652173913
Spurs,24.0,2022-12-04,PHO,L,95,133,0.25
Spurs,25.0,2022-12-08,HOU,W,118,109,0.28
Spurs,26.0,2022-12-10,MIA,W,115,111,0.3076923076923077
Spurs,27.0,2022-12-12,CLE,W,112,111,0.3333333333333333
Spurs,28.0,2022-12-14,POR,L,112,128,0.32142857142857145
